,val_loss,val_sparse_categorical_accuracy,loss,sparse_categorical_accuracy
42,0.7615524464126731,0.7339606285095215,0.30177088352695114,0.88222045
43,0.6965703188200298,0.7331052422523499,0.28975724819386267,0.8896396
44,0.8993539270730586,0.5551753640174866,0.3522098848095759,0.87109166
45,0.7871184861996523,0.7279726266860962,0.4893915611849807,0.81014836
46,0.7542942360591643,0.7074422836303711,0.3581094397207259,0.86685216
47,0.6918401460141785,0.731394350528717,0.32468887906132643,0.8790408
48,0.6358533264532162,0.740804135799408,0.3147229013710851,0.88142556
49,0.6754447270704192,0.7356715202331543,0.29629677834179774,0.8852676
50,0.6810323267129876,0.7399486899375916,0.2919473643175306,0.8892422
51,0.7527658669126656,0.7177074551582336,0.2837384347253586,0.8929518
52,0.818429804643675,0.7100085616111755,0.27812364676135143,0.89122945
53,0.7843320622619551,0.729683518409729,0.2750145862452492,0.89679384
54,0.7970201465388054,0.7279726266860962,0.280764592628853,0.8926868
55,0.7098398180065041,0.7373823523521423,0.2691710658517538,0.90023845
56,0.8072464742448413,0.7365269660949707,0.2635516827392022,0.8987811
57,0.7898513584487759,0.7390932440757751,0.263935548212393,0.899841
58,0.8440715895441477,0.7177074551582336,0.26892197074464347,0.895204
59,0.8336039323700708,0.731394350528717,0.25480352712486176,0.89917856
60,0.8317421343308213,0.7159965634346008,0.25752588885450844,0.8985162
61,0.7528482455285418,0.71856290102005,0.25905102396617824,0.89798623
62,0.718244299917164,0.7348160743713379,0.3632340347349928,0.86221516
63,0.8268469438479434,0.7091531157493591,0.2545069897370675,0.90037096
64,0.8185393836785831,0.742514967918396,0.25142272239206453,0.9016958
65,0.7476114683216509,0.7322497963905334,0.2511327469323638,0.9018283
66,0.7702919264141569,0.7339606285095215,0.24551310382732083,0.90593535
67,0.8300877315963405,0.729683518409729,0.24270952898450293,0.90593535
68,0.816338235134748,0.7288280725479126,0.23857605762120335,0.90712774
69,0.7852088100793935,0.7433704137802124,0.23649932568074536,0.9076577
70,0.7857195939438479,0.7288280725479126,0.23381293081359125,0.9121622
71,0.7911633691591927,0.740804135799408,0.22675570812437607,0.9122946
72,0.8054509726827016,0.7288280725479126,0.23354636436741885,0.91030735
73,0.7766118475878921,0.7450812458992004,0.22330248999450342,0.9126921
74,0.8474932112583653,0.7254063487052917,0.2263871677255403,0.909115
75,0.7558401251981358,0.7331052422523499,0.227538744458523,0.90937996
76,0.8301674312154282,0.7348160743713379,0.22085672196851688,0.9122946
77,0.8013584248727973,0.740804135799408,0.2221107709546789,0.9145469
78,0.794799007953386,0.7493584156036377,0.22594873179154984,0.9125596
79,0.7811294813457975,0.7485029697418213,0.21388001840267473,0.9157393
80,0.8179947395830505,0.7305389046669006,0.22136233221082127,0.9126921
81,0.8979655049416222,0.7433704137802124,0.21759288310688768,0.9142819
82,0.7484115234698058,0.7493584156036377,0.2232741887726099,0.91163224
83,0.8391353688350185,0.7262617349624634,0.2135644859748349,0.9182565
84,0.9732270284633131,0.7288280725479126,0.20970931012730276,0.9165342
85,0.8637459949105085,0.742514967918396,0.19931942898884739,0.92077374
86,0.9543674128804073,0.7450812458992004,0.2191005213611582,0.91613674
87,0.9018439117713909,0.742514967918396,0.2064171654083897,0.91706413
88,0.9676693157827477,0.729683518409729,0.20215121767605557,0.918124
89,0.8977767362668027,0.7399486899375916,0.20902838539401247,0.9175941
90,0.8885746075619583,0.7288280725479126,0.19972741088193752,0.92302597
91,0.9844951910071132,0.740804135799408,0.1999467035087253,0.92143613
92,1.1458946785629052,0.7331052422523499,0.19894574596396059,0.92315847
93,0.9691474169518215,0.7356715202331543,0.1963652945743014,0.92156863
94,1.0492425947948028,0.7228400111198425,0.209293899693436,0.9173291
95,0.9305828796481352,0.7373823523521423,0.19773062724061408,0.92395335
96,0.9139850512848031,0.7382377982139587,0.20032886299242972,0.9202438
97,0.9768515720236903,0.7373823523521423,0.19669321350749358,0.92302597
98,1.1244977426080238,0.7382377982139587,0.18937853708365762,0.9254107
99,1.2510305381004785,0.742514967918396,0.18791675659229215,0.926868
